pair,hour,hold,side,dow,n_tr,mean_tr,t_tr,n_te,mean_te,t_te,n,mean
USDJPY,2,2,1,,1583,0.05660138976625439,0.12267299867684087,825,-0.15769696969695549,-0.3971063813682783,2408,-0.016818936877079565
USDJPY,2,2,-1,,1583,-0.4566013897662549,-0.9895986991477391,825,-0.24230303030304493,-0.6101580755997754,2408,-0.38318106312292094
USDJPY,3,2,1,,1579,0.11690943635212811,0.2688304327420681,825,-0.17284848484849308,-0.4420464953475249,2404,0.017470881863562188
USDJPY,3,2,-1,,1579,-0.5169094363521284,-1.1886207974218126,825,-0.2271515151515072,-0.5809222526516081,2404,-0.4174708818635625
USDJPY,4,2,1,,1578,0.7798479087452419,1.9929907926601782,821,-0.42484774665044245,-1.3920661120662012,2399,0.3675698207586405
USDJPY,4,2,-1,,1578,-1.1798479087452423,-3.0152366794853966,821,0.024847746650442155,0.08141671068281975,2399,-0.7675698207586409
USDJPY,5,2,1,,1524,0.9270997375328365,2.5590964612663134,822,-1.2173965936739866,-3.444062488759161,2346,0.1757033248081952
USDJPY,5,2,-1,,1524,-1.3270997375328373,-3.663226408741648,822,0.8173965936739866,2.31244687338593,2346,-0.5757033248081957
USDJPY,6,2,1,,1536,1.165234375000008,3.5205850098072298,809,0.2202719406674846,0.47296364805204505,2345,0.8392324093816663
USDJPY,6,2,-1,,1536,-1.5652343750000088,-4.72912642785704,809,-0.6202719406674845,-1.3318359068042673,2345,-1.2392324093816667
USDJPY,7,2,1,,1580,-0.1311392405063295,-0.36185383900795287,821,1.2611449451887815,3.3751264246683688,2401,0.3449396084964552
USDJPY,7,2,-1,,1580,-0.2688607594936708,-0.7418702259197774,821,-1.6611449451887819,-4.4456223855154855,2401,-0.7449396084964556
USDJPY,8,2,1,,1580,-0.6509493670886277,-1.4731298586121322,821,0.6300852618757606,1.334523112923287,2401,-0.21291128696377856
USDJPY,8,2,-1,,1580,0.2509493670886271,0.5679105385899248,821,-1.0300852618757617,-2.181724717957134,2401,-0.18708871303622218
USDJPY,9,2,1,,1580,-0.7863291139240488,-1.5976798054977974,821,-1.1545676004872372,-2.151287122753207,2401,-0.9122448979591915
USDJPY,9,2,-1,,1580,0.3863291139240484,0.784951507788033,821,0.7545676004872366,1.4059735969465417,2401,0.5122448979591911
USDJPY,10,2,1,,1579,-1.5061431285623796,-2.9794206687886495,821,-1.4730816077953488,-3.0685100734525137,2400,-1.4948333333333246
USDJPY,10,2,-1,,1579,1.1061431285623788,2.1881490791801568,821,1.0730816077953484,2.235288055822431,2400,1.0948333333333238
USDJPY,11,2,1,,1580,-1.4218987341772193,-2.776437836390994,821,-0.10060901339827709,-0.3048101321601805,2401,-0.9700957934194053
USDJPY,11,2,-1,,1580,1.0218987341772192,1.9953870429257112,821,-0.29939098660172303,-0.9070500058715493,2401,0.5700957934194052
USDJPY,12,2,1,,1581,-0.7136622390891586,-1.5677565833604186,821,-0.13788063337389392,-0.41686114108384914,2402,-0.516860949208962
USDJPY,12,2,-1,,1581,0.31366223908915836,0.6890459006367061,821,-0.26211936662610663,-0.7924780703293686,2402,0.11686094920896165
USDJPY,13,2,1,,1583,-0.27909033480732875,-0.6871277133956604,824,-0.599271844660176,-1.7553450712494116,2407,-0.3886996260905636
USDJPY,13,2,-1,,1583,-0.1209096651926719,-0.2976827622089831,824,0.19927184466017567,0.5836931160371311,2407,-0.011300373909437009
USDJPY,14,2,1,,1583,0.4547062539481782,1.0922370900421154,824,0.07560679611647735,0.23415184070808076,2407,0.32492729538842685
USDJPY,14,2,-1,,1583,-0.8547062539481787,-2.0530658277674574,824,-0.47560679611647766,-1.472939107119181,2407,-0.7249272953884273
USDJPY,15,2,1,,1585,0.9448580441640404,2.089304541203579,824,0.38567961165046905,0.9052921390987299,2409,0.7535907015359031
USDJPY,15,2,-1,,1585,-1.344858044164041,-2.9737991186094734,824,-0.7856796116504695,-1.8441980203037467,2409,-1.1535907015359037
USDJPY,16,2,1,,1587,0.22041587901701892,0.4784395860975016,824,-0.3168689320388138,-0.6888139382762889,2411,0.03678971381170738
USDJPY,16,2,-1,,1587,-0.6204158790170194,-1.3466884404562396,824,-0.08313106796118694,-0.18071143152792557,2411,-0.43678971381170795
USDJPY,17,2,1,,1587,-0.28582230623817445,-0.6682426014980928,824,-0.08264563106797847,-0.19169402862431031,2411,-0.2163832434674397
USDJPY,17,2,-1,,1587,-0.11417769376182624,-0.2669434730852539,824,-0.3173543689320217,-0.736093810356005,2411,-0.1836167565325608
USDJPY,18,2,1,,1587,0.4636420919974925,1.2330980081611846,824,0.21007281553397233,0.5451496001880201,2411,0.37698050601410776
USDJPY,18,2,-1,,1587,-0.8636420919974931,-2.2969341261017924,824,-0.6100728155339729,-1.5831698672127381,2411,-0.7769805060141083
USDJPY,19,2,1,,1587,0.7182104599873947,1.8991616426018503,824,0.28349514563105677,0.7569230591941507,2411,0.5696391538780532
USDJPY,19,2,-1,,1587,-1.1182104599873954,-2.9568803745931307,824,-0.6834951456310573,-1.824910389290051,2411,-0.9696391538780539
USDJPY,20,2,1,,1587,0.5160680529300522,1.0095266540527585,824,0.21080097087379357,0.3991217038291655,2411,0.4117378681045204
USDJPY,20,2,-1,,1587,-0.9160680529300526,-1.7920022584394462,824,-0.6108009708737943,-1.1564649023443567,2411,-0.8117378681045209
USDJPY,21,2,1,,1587,-0.37397605545053203,-0.6134904410722688,824,0.19963592233010427,0.3282599531377405,2411,-0.17793446702612542
USDJPY,21,2,-1,,1587,-0.02602394454946804,-0.04269107871320722,824,-0.5996359223301052,-0.9859771601541273,2411,-0.22206553297387494
USDJPY,22,2,1,,1586,-1.0547288776797075,-1.8065374112869836,823,0.08663426488453986,0.1286993709395868,2409,-0.6647986716480031
USDJPY,22,2,-1,,1586,0.6547288776797071,1.1214182495698313,823,-0.4866342648845405,-0.722918626385956,2409,0.2647986716480028
USDJPY,23,2,1,,1587,-0.4054190296156135,-0.7376403989506803,823,0.13523693803157247,0.2148078718748202,2410,-0.2207883817427363
USDJPY,23,2,-1,,1587,0.005419029615612799,0.009859663399066635,823,-0.5352369380315731,-0.8501605351380817,2410,-0.1792116182572644
USDJPY,0,3,1,,1586,0.10756620428751004,0.18042929879389705,825,0.1282424242424375,0.24767455513772427,2411,0.1146412277063467
USDJPY,0,3,-1,,1586,-0.5075662042875102,-0.851380923382727,825,-0.5282424242424384,-1.0201944341116442,2411,-0.5146412277063471
USDJPY,1,3,1,,1586,0.09546027742747988,0.16905453448307858,825,-0.02024242424240845,-0.039486112846410126,2411,0.055868934052258866
USDJPY,1,3,-1,,1586,-0.4954602774274803,-0.8774309986579607,825,-0.3797575757575921,-0.7407783925024237,2411,-0.4558689340522593
USDJPY,2,3,1,,1583,0.23259633607074953,0.42010339171714584,825,-0.19903030303029343,-0.432562722179951,2408,0.08471760797342377
USDJPY,2,3,-1,,1583,-0.63259633607075,-1.1425625650884104,825,-0.20096969696970726,-0.4367777060745616,2408,-0.4847176079734243
USDJPY,3,3,1,,1579,0.9084230525649221,1.871686999222522,825,-0.3318787878788045,-0.7846003960408033,2404,0.4827787021630608
USDJPY,3,3,-1,,1579,-1.3084230525649225,-2.695834732566733,825,-0.06812121212119605,-0.16104653855909623,2404,-0.8827787021630613
USDJPY,4,3,1,,1578,1.4234474017744088,2.9944052944132373,821,-1.2772228989038046,-3.3204516938690336,2399,0.4992080033347201
USDJPY,4,3,-1,,1578,-1.8234474017744096,-3.8358569112922436,821,0.8772228989038044,2.2805543676564013,2399,-0.8992080033347206
USDJPY,5,3,1,,1524,1.172440944881892,2.776085926204384,821,-0.9160779537149841,-1.7212432642241575,2345,0.4412366737739878
USDJPY,5,3,-1,,1524,-1.5724409448818928,-3.7231991904836494,821,0.5160779537149841,0.9696726114237164,2345,-0.8412366737739883
USDJPY,6,3,1,,1536,1.0910807291666886,2.6609605901077686,809,0.7153275648949231,1.5388739557615398,2345,0.9614498933902033
USDJPY,6,3,-1,,1536,-1.4910807291666897,-3.6364926544088516,809,-1.1153275648949237,-2.399388232734827,2345,-1.3614498933902042
USDJPY,7,3,1,,1580,-0.39050632911395544,-0.797767050801946,821,1.6399512789281163,3.163298867985259,2401,0.3037900874635293
USDJPY,7,3,-1,,1580,-0.009493670886045334,-0.01939466087842729,821,-2.0399512789281173,-3.934858098708948,2401,-0.7037900874635301
USDJPY,8,3,1,,1580,-0.9524683544303691,-1.685377791588163,821,-0.7007308160779596,-1.1719041491922948,2401,-0.8663890045814194
USDJPY,8,3,-1,,1580,0.5524683544303686,0.9775840748736089,821,0.30073081607795926,0.5029430461247707,2401,0.46638900458141896
USDJPY,9,3,1,,1580,-1.7801898734177328,-2.9678620933109565,821,-1.0998781973203453,-1.8368565290383596,2401,-1.5475635152020082
USDJPY,9,3,-1,,1580,1.3801898734177322,2.3009979261503934,821,0.6998781973203448,1.1688347304379214,2401,1.1475635152020076
USDJPY,10,3,1,,1579,-1.729575680810632,-2.7315149633293903,821,-1.4101096224116867,-2.645640106543949,2400,-1.6202916666666594
USDJPY,10,3,-1,,1579,1.3295756808106314,2.099795867452842,821,1.0101096224116861,1.895162253050783,2400,1.2202916666666588
USDJPY,11,3,1,,1580,-1.7001265822784728,-2.892479264171138,821,-0.10645554202186226,-0.25738469787390833,2401,-1.1551853394418725
USDJPY,11,3,-1,,1580,1.3001265822784724,2.21194658047068,821,-0.2935444579781382,-0.7097221074103137,2401,0.7551853394418723
USDJPY,12,3,1,,1581,-0.5207463630613499,-0.9782861638762356,821,-0.519244823386107,-1.2464269928566463,2402,-0.520233139050786
USDJPY,12,3,-1,,1581,0.12074636306134967,0.22683691082712093,821,0.11924482338610665,0.28624255829382916,2402,0.12023313905078575
USDJPY,13,3,1,,1583,0.19418825015793661,0.3737786163865054,824,0.06917475728156569,0.1721278924485583,2407,0.1513917739925317
USDJPY,13,3,-1,,1583,-0.5941882501579366,-1.1437090649744193,824,-0.4691747572815665,-1.1674498810632048,2407,-0.551391773992532
USDJPY,14,3,1,,1583,1.1370183196462142,2.142268732934208,824,-0.008373786407781709,-0.01853537589885593,2407,0.7449106771915018
USDJPY,14,3,-1,,1583,-1.537018319646215,-2.8959131363421613,824,-0.39162621359221894,-0.866864609065229,2407,-1.1449106771915027
USDJPY,15,3,1,,1585,0.6967823343848709,1.2800286770988363,824,0.35655339805824166,0.6956169007217047,2409,0.5804068078040728
USDJPY,15,3,-1,,1585,-1.0967823343848715,-2.01485136931239,824,-0.7565533980582423,-1.4759958335940024,2409,-0.9804068078040734
USDJPY,16,3,1,,1587,0.3874606175173399,0.7081755004450946,824,-0.1739077669902721,-0.32240005857930715,2411,0.19560348403153638
USDJPY,16,3,-1,,1587,-0.7874606175173406,-1.4392696745913516,824,-0.2260922330097287,-0.41914257441267855,2411,-0.5956034840315371
USDJPY,17,3,1,,1587,0.22659105229994345,0.46363981437537316,824,0.1793689320388043,0.35965616699436187,2411,0.21045209456656366
USDJPY,17,3,-1,,1587,-0.6265910522999442,-1.2821007547688075,824,-0.5793689320388048,-1.1617040197775965,2411,-0.6104520945665644
USDJPY,18,3,1,,1587,0.8759294265910637,1.8468031999235768,824,0.4320388349514507,0.8819699458878623,2411,0.724222314392374
USDJPY,18,3,-1,,1587,-1.2759294265910643,-2.690160275897589,824,-0.8320388349514517,-1.6985353789346147,2411,-1.1242223143923746
USDJPY,19,3,1,,1587,1.031442974165077,1.851375910443717,824,0.46626213592233406,0.8080772115299825,2411,0.8382828701783411
USDJPY,19,3,-1,,1587,-1.4314429741650776,-2.5693510023550674,824,-0.866262135922335,-1.501315756351119,2411,-1.2382828701783417
USDJPY,20,3,1,,1587,0.03597983616888636,0.05250454725033017,824,0.4285194174757141,0.6193300875956707,2411,0.17013687266694777
USDJPY,20,3,-1,,1587,-0.4359798361688863,-0.6362153457528935,824,-0.828519417475715,-1.197441661856617,2411,-0.570136872666948
USDJPY,21,3,1,,1587,-0.7454316320101111,-1.016423879681049,824,0.26262135922328633,0.32527564697078415,2411,-0.4009124844463121
USDJPY,21,3,-1,,1587,0.3454316320101117,0.4710089356222969,824,-0.6626213592232868,-0.8207047284937812,2411,0.0009124844463122917
USDJPY,22,3,1,,1586,-0.8679697351828287,-1.2552765918657942,823,0.3357229647630448,0.4161802470604116,2409,-0.45674553756744724
USDJPY,22,3,-1,,1586,0.46796973518282853,0.6767879460139276,823,-0.7357229647630458,-0.912041764730679,2409,0.056745537567446803
USDJPY,23,3,1,,1587,-0.4007561436672931,-0.6234975956931467,823,0.2953827460510218,0.43498654351579336,2410,-0.16302904564315487
USDJPY,23,3,-1,,1587,0.0007561436672929467,0.0011764105579056346,823,-0.6953827460510226,-1.0240345489678901,2410,-0.23697095435684548
USDJPY,0,4,1,,1586,0.3045397225724945,0.44636762842188715,825,0.19878787878790166,0.31857754358158075,2411,0.26835338034010586
USDJPY,0,4,-1,,1586,-0.7045397225724946,-1.032652563144163,825,-0.5987878787879025,-0.9596177227395674,2411,-0.6683533803401062
USDJPY,1,4,1,,1586,0.2825977301387134,0.44340844332800605,825,-0.061575757575746085,-0.10951745848521496,2411,0.16482787225218123
USDJPY,1,4,-1,,1586,-0.6825977301387134,-1.0710262845758585,825,-0.3384242424242542,-0.601914850572417,2411,-0.5648278722521813
USDJPY,2,4,1,,1583,1.031585596967782,1.7646932930275439,825,-0.3580606060606051,-0.74072914627882,2408,0.5554817275747508
USDJPY,2,4,-1,,1583,-1.431585596967782,-2.4489577101402453,825,-0.04193939393939596,-0.08676109837931104,2408,-0.9554817275747511
USDJPY,3,4,1,,1579,1.563584547181784,2.8618303154777482,825,-1.172606060606092,-2.6006753797478153,2404,0.6245840266223007
USDJPY,3,4,-1,,1579,-1.9635845471817848,-3.5939507040134218,825,0.7726060606060916,1.7135316177912752,2404,-1.0245840266223014
USDJPY,4,4,1,,1578,1.5404309252217874,2.995293512315841,820,-0.9634146341463523,-1.6636887401332594,2398,0.684236864053366
USDJPY,4,4,-1,,1578,-1.9404309252217882,-3.7730741873914453,820,0.5634146341463525,0.972942022710851,2398,-1.0842368640533664
USDJPY,5,4,1,,1524,1.1411417322834778,2.3303740828654416,821,-0.3788063337393442,-0.7291619874017614,2345,0.6089978678038459
USDJPY,5,4,-1,,1524,-1.5411417322834782,-3.1472311013892518,821,-0.02119366626065563,-0.04079555813758626,2345,-1.008997867803846
USDJPY,6,4,1,,1536,0.8832031249999917,1.7018480465777734,809,1.0245982694684628,1.7679303712580836,2345,0.9319829424306924
USDJPY,6,4,-1,,1536,-1.2832031249999922,-2.47260983326316,809,-1.4245982694684638,-2.4581249280672606,2345,-1.3319829424306933
USDJPY,7,4,1,,1580,-0.6920253164556969,-1.1499118365648973,821,0.3091352009743962,0.46831170593994587,2401,-0.34968763015411153
USDJPY,7,4,-1,,1580,0.29202531645569646,0.4852472300997288,821,-0.7091352009743965,-1.0742753159899494,2401,-0.05031236984588888
USDJPY,8,4,1,,1580,-1.946329113924053,-2.8732318089813753,821,-0.6460414129110675,-0.993602037401,2401,-1.5017076218242358
USDJPY,8,4,-1,,1580,1.5463291139240525,2.28273931962256,821,0.2460414129110673,0.37840801575225,2401,1.1017076218242354
USDJPY,9,4,1,,1580,-2.006265822784815,-2.8369061219624383,821,-1.036906211936683,-1.6208188221593423,2401,-1.674802165764275
USDJPY,9,4,-1,,1580,1.6062658227848148,2.271296901141511,821,0.6369062119366824,0.9955669706415244,2401,1.2748021657642747
USDJPY,10,4,1,,1579,-2.0051931602279724,-2.877812982082537,821,-1.4159561510352716,-2.5370978164273894,2400,-1.8036249999999692
USDJPY,10,4,-1,,1579,1.605193160227972,2.303741009533946,821,1.0159561510352708,1.8203813235974655,2400,1.4036249999999688
USDJPY,11,4,1,,1580,-1.51082278481014,-2.377488125262212,821,-0.4878197320340754,-1.0023085864063803,2401,-1.1610162432319855
USDJPY,11,4,-1,,1580,1.11082278481014,1.74803293060522,821,0.08781973203407493,0.18044057198471872,2401,0.7610162432319854
USDJPY,12,4,1,,1581,-0.04952561669827882,-0.07795262923128173,821,0.16211936662606719,0.349139608477849,2402,0.02281432139884361
USDJPY,12,4,-1,,1581,-0.35047438330172165,-0.5516417861694329,821,-0.562119366626068,-1.2105779813112438,2402,-0.42281432139884423
USDJPY,13,4,1,,1583,0.8765003158559729,1.4159014475484282,824,-0.014805825242693287,-0.030070621906555125,2407,0.5713751557956068
USDJPY,13,4,-1,,1583,-1.276500315855973,-2.0620627423863827,824,-0.38519417475730733,-0.7823291305866766,2407,-0.9713751557956073
USDJPY,14,4,1,,1583,0.8890082122551952,1.4438306721617173,824,-0.037500000000009144,-0.06723936861124277,2407,0.5718321562110371
USDJPY,14,4,-1,,1583,-1.2890082122551956,-2.0934672682057855,824,-0.3624999999999918,-0.6499805632418402,2407,-0.9718321562110378
USDJPY,15,4,1,,1585,0.8625867507886616,1.382698301482652,824,0.4995145631067831,0.8570391822074149,2409,0.7383976753839842
USDJPY,15,4,-1,,1585,-1.2625867507886621,-2.023885196699141,824,-0.8995145631067839,-1.543336836375471,2409,-1.1383976753839846
USDJPY,16,4,1,,1587,0.899873976055458,1.5068759940918572,824,0.08810679611651095,0.14776651656104522,2411,0.62243882206554
USDJPY,16,4,-1,,1587,-1.2998739760554583,-2.176692450257044,824,-0.48810679611651153,-0.8186183603422739,2411,-1.0224388220655403
USDJPY,17,4,1,,1587,0.6388783868935148,1.1096315556439988,824,0.4013349514562828,0.6914148539231513,2411,0.55769390294483
USDJPY,17,4,-1,,1587,-1.0388783868935152,-1.8043688192033294,824,-0.8013349514562833,-1.3805298701102902,2411,-0.9576939029448305
USDJPY,18,4,1,,1587,1.189161940768746,1.9275410025847999,824,0.6148058252427282,0.940776462875001,2411,0.9928660306926619
USDJPY,18,4,-1,,1587,-1.5891619407687463,-2.575910559834075,824,-1.0148058252427292,-1.552856846143055,2411,-1.3928660306926626
USDJPY,19,4,1,,1587,0.5513547574039114,0.7655406593292706,824,0.6839805825242549,0.9440520847408024,2411,0.5966818747407687
USDJPY,19,4,-1,,1587,-0.9513547574039111,-1.3209294713775181,824,-1.0839805825242554,-1.4961450001605623,2411,-0.9966818747407686
USDJPY,20,4,1,,1587,-0.3354757403906925,-0.42487345024331036,824,0.49150485436889624,0.5628876831760772,2411,-0.052841144753238686
USDJPY,20,4,-1,,1587,-0.06452425960930652,-0.08171871018951847,824,-0.8915048543688965,-1.0209809680522468,2411,-0.34715885524676077
USDJPY,21,4,1,,1587,-0.5582860743541251,-0.6858532830891375,824,0.5128640776699002,0.5525563692964465,2411,-0.19220240564081248
USDJPY,21,4,-1,,1587,0.15828607435412603,0.19445411367041834,824,-0.9128640776699005,-0.9835137268925418,2411,-0.20779759435918707
USDJPY,22,4,1,,1586,-0.8638083228247045,-1.1319920067065512,823,0.4855407047387525,0.5755572012708574,2409,-0.4028227480282225
USDJPY,22,4,-1,,1586,0.4638083228247043,0.6078053431630137,823,-0.8855407047387533,-1.0497149356511624,2409,0.0028227480282220813
USDJPY,23,4,1,,1587,-0.305860113421549,-0.42901395118516655,823,0.27667071688941813,0.38327403640819124,2410,-0.10692946058091583
USDJPY,23,4,-1,,1587,-0.09413988657845053,-0.13204508509902046,823,-0.676670716889419,-0.9373970613778081,2410,-0.2930705394190842
USDJPY,0,6,1,,1586,1.2900378310214342,1.6947770817249008,825,-0.0015757575757473232,-0.0023699570202069488,2411,0.8480713396930747
USDJPY,0,6,-1,,1586,-1.690037831021434,-2.220273944210863,825,-0.39842424242425295,-0.5992345173439332,2411,-1.2480713396930747
USDJPY,1,6,1,,1586,1.7354350567465486,2.440083694146054,825,-1.061333333333345,-1.9015002589319823,2411,0.7784321858150213
USDJPY,1,6,-1,,1586,-2.135435056746549,-3.002497985515856,825,0.6613333333333444,1.1848544327013424,2411,-1.1784321858150217
USDJPY,2,6,1,,1583,1.8096651926721345,2.6977936545276817,824,-0.9004854368931975,-1.4186770024009228,2407,0.881886165351057
USDJPY,2,6,-1,,1583,-2.2096651926721345,-3.2941014501247547,824,0.5004854368931975,0.788493794865414,2407,-1.281886165351057
USDJPY,3,6,1,,1579,1.5390753641545356,2.4518938285335237,824,-0.3501213592233125,-0.5686154538027094,2403,0.8912609238451944
USDJPY,3,6,-1,,1579,-1.9390753641545364,-3.0891319744070196,824,-0.04987864077668781,-0.08100552912057307,2403,-1.291260923845195
USDJPY,4,6,1,,1578,1.2634347275031421,1.962151073076902,820,-0.040365853658555884,-0.062106428402094814,2398,0.8175979983319193
USDJPY,4,6,-1,,1578,-1.6634347275031425,-2.583362768580823,820,-0.3596341463414447,-0.5533288741923882,2398,-1.2175979983319196
USDJPY,5,6,1,,1524,0.692519685039387,1.0174908320868303,821,-1.5119366626065902,-1.99737638447259,2345,-0.07927505330489759
USDJPY,5,6,-1,,1524,-1.0925196850393863,-1.605194462217696,821,1.1119366626065914,1.4689477977805807,2345,-0.3207249466951016
USDJPY,6,6,1,,1536,-0.3852213541666574,-0.5176669966606354,809,-0.2349814585908514,-0.2993677282675589,2345,-0.333390191897648
USDJPY,6,6,-1,,1536,-0.014778645833343282,-0.019859795207376397,809,-0.16501854140914893,-0.21023456982493327,2345,-0.06660980810235256
USDJPY,7,6,1,,1580,-1.9119620253164629,-2.348892321074939,821,0.42679658952495025,0.5573273146120156,2401,-1.112244897959195
USDJPY,7,6,-1,,1580,1.5119620253164627,1.857482493897821,821,-0.8267965895249509,-1.0796626174618855,2401,0.7122448979591947
USDJPY,8,6,1,,1580,-2.4481012658227685,-2.9440101032364896,821,-0.5889159561509901,-0.8210341739080073,2401,-1.8123698458975166
USDJPY,8,6,-1,,1580,2.048101265822769,2.4629825992950543,821,0.18891595615099013,0.26337621586993015,2401,1.412369845897517
USDJPY,9,6,1,,1580,-2.0931645569620394,-2.63644981229725,821,-1.424116930572481,-1.9865441260344603,2401,-1.8643898375676922
USDJPY,9,6,-1,,1580,1.6931645569620395,2.132628972501698,821,1.0241169305724809,1.4285719305249553,2401,1.4643898375676923
USDJPY,10,6,1,,1579,-1.3419252691576862,-1.6628060227510466,821,-1.1159561510353104,-1.72061237862353,2400,-1.2646249999999901
USDJPY,10,6,-1,,1579,0.9419252691576868,1.1671581469808046,821,0.7159561510353099,1.1038812007802923,2400,0.8646249999999903
USDJPY,11,6,1,,1580,-0.3539873417721624,-0.4613135222320689,821,0.09317904993913267,0.15906939754671248,2401,-0.20108288213244008
USDJPY,11,6,-1,,1580,-0.04601265822783745,-0.059963334643773736,821,-0.49317904993913325,-0.8419241708058156,2401,-0.19891711786756
USDJPY,12,6,1,,1581,0.3941176470588413,0.4996866392589777,821,0.07734470158345366,0.12000210116651654,2402,0.28584512905913556
USDJPY,12,6,-1,,1581,-0.794117647058841,-1.006831288059111,821,-0.47734470158345427,-0.740611392868477,2402,-0.6858451290591356
USDJPY,13,6,1,,1583,0.7938092229943341,1.05141490144286,824,0.09902912621362098,0.14525543402330918,2407,0.5559617781470937
USDJPY,13,6,-1,,1583,-1.193809222994334,-1.5812222511114917,824,-0.49902912621362155,-0.7319734616467022,2407,-0.9559617781470937
USDJPY,14,6,1,,1583,1.5644346178142619,2.1900538418300823,824,0.3674757281553155,0.5380916720463335,2407,1.1546738678853163
USDJPY,14,6,-1,,1583,-1.964434617814262,-2.7500143072638887,824,-0.7674757281553162,-1.1238083665855791,2407,-1.5546738678853167
USDJPY,15,6,1,,1585,1.7857413249211491,2.4197069079592604,824,0.9834951456310448,1.3896802137973068,2409,1.511332503113326
USDJPY,15,6,-1,,1585,-2.185741324921149,-2.9617130483090897,824,-1.3834951456310451,-1.9548808535648332,2409,-1.9113325031133257
USDJPY,16,6,1,,1587,1.625393824826712,2.114308786200443,824,0.49283980582526676,0.6069711383748899,2411,1.2383243467440945
USDJPY,16,6,-1,,1587,-2.0253938248267116,-2.634627924591621,824,-0.892839805825267,-1.0996027247042524,2411,-1.6383243467440942
USDJPY,17,6,1,,1587,0.47202268431003175,0.5792519126273886,824,0.8018203883494807,0.9285495968276227,2411,0.5847366238075457
USDJPY,17,6,-1,,1587,-0.8720226843100308,-1.0701197729075322,824,-1.2018203883494811,-1.3917703431790647,2411,-0.9847366238075452
USDJPY,18,6,1,,1587,0.33761814744800167,0.3883855880360399,824,0.8955097087378311,0.9402108347833775,2411,0.5282870178349032
USDJPY,18,6,-1,,1587,-0.7376181474480001,-0.8485333507932011,824,-1.2955097087378307,-1.3601776204516418,2411,-0.9282870178349019
USDJPY,19,6,1,,1587,0.36704473850031855,0.4114132604214026,824,0.9972087378640508,0.9812062981516808,2411,0.5824139361260819
USDJPY,19,6,-1,,1587,-0.7670447385003168,-0.8597654281733387,824,-1.3972087378640508,-1.3747874054545925,2411,-0.9824139361260809
USDJPY,20,6,1,,1587,-0.14700693131694698,-0.16015834125205336,824,0.8885922330096927,0.8556131623848383,2411,0.2069265864786362
USDJPY,20,6,-1,,1587,-0.25299306868305177,-0.2756261209288528,824,-1.288592233009693,-1.2407676260860785,2411,-0.6069265864786355
USDJPY,21,6,1,,1587,-0.4584120982986864,-0.48481417599839416,824,0.7202669902912703,0.7199861692413047,2411,-0.05557859809208156
USDJPY,21,6,-1,,1587,0.05841209829868795,0.06177632180764098,824,-1.12026699029127,-1.1198302153776674,2411,-0.34442140190791737
USDJPY,22,6,1,,1586,-0.568032786885246,-0.6294718982670289,823,0.46038882138517945,0.4877700638090632,2409,-0.21668742216687323
USDJPY,22,6,-1,,1586,0.16803278688524712,0.18620741579327824,823,-0.8603888213851799,-0.9115597312831795,2409,-0.18331257783312627
USDJPY,23,6,1,,1587,0.0746691871455598,0.08853311700037533,823,0.3122721749696171,0.373702575854907,2410,0.15580912863070467
USDJPY,23,6,-1,,1587,-0.474669187145559,-0.5628016627542702,823,-0.7122721749696176,-0.8523908558994129,2410,-0.5558091286307043
USDJPY,0,8,1,,1586,2.0584489281210496,2.5036785413529623,824,-0.48118932038833484,-0.6422224064003434,2410,1.1901244813277996
USDJPY,0,8,-1,,1586,-2.458448928121049,-2.9901960365697744,824,0.08118932038833472,0.10835984612402637,2410,-1.590124481327799
USDJPY,1,8,1,,1586,1.7581336696090792,2.250465955621865,824,-0.23228155339805043,-0.33751474263177506,2410,1.077593360995853
USDJPY,1,8,-1,,1586,-2.1581336696090787,-2.7624784367029545,824,-0.16771844660195,-0.24370186745932695,2410,-1.477593360995853
USDJPY,2,8,1,,1583,1.5267845862286593,1.9347246185151683,824,-0.0012135922330109505,-0.0016828155854660138,2407,1.0036975488159396
USDJPY,2,8,-1,,1583,-1.926784586228659,-2.44160021471022,824,-0.3987864077669897,-0.5529732013835655,2407,-1.4036975488159396
USDJPY,3,8,1,,1579,1.112032932235608,1.417251219850333,824,-1.4643203883495395,-1.7813414275533368,2403,0.22858926342072589
USDJPY,3,8,-1,,1579,-1.5120329322356074,-1.9270387193989729,824,1.0643203883495393,1.294742608954323,2403,-0.6285892634207256
USDJPY,4,8,1,,1578,0.0006337135614595528,0.0007835782735196626,820,-1.386951219512197,-1.6501132223905406,2398,-0.473853211009182
USDJPY,4,8,-1,,1578,-0.4006337135614596,-0.4953781845274525,820,0.9869512195121974,1.1742166806301468,2398,0.0738532110091821
USDJPY,5,8,1,,1524,-0.6185695538057704,-0.7055413410063106,821,-1.3086479902557941,-1.5371468048562025,2345,-0.8601705756929642
USDJPY,5,8,-1,,1524,0.21856955380577034,0.24930075388691977,821,0.9086479902557953,1.06730409197946,2345,0.4601705756929646
USDJPY,6,8,1,,1536,-0.8257812499999706,-0.9320024908122967,809,-0.17725587144620022,-0.20787486103275027,2345,-0.6020469083155355
USDJPY,6,8,-1,,1536,0.42578124999997086,0.480550007088633,809,-0.2227441285537998,-0.2612207110049712,2345,0.20204690831553568
USDJPY,7,8,1,,1580,-1.9988607594936871,-2.2600718044394723,821,0.03958587088915236,0.046873034262879684,2401,-1.301832569762612
