entry,exit,n,mean,win,n_tr,m_tr,t_tr,n_te,m_te,t_te
08:00,09:30,2400,0.10149999999999594,53.625,1579,-0.3683343888537175,-0.8564085199738783,821,1.0051157125456884,2.2364855141257975
08:00,09:45,2400,0.40560763888889123,53.5,1579,-0.10172049820561993,-0.21736358661019473,821,1.3813337393422809,2.8994604476885693
08:00,10:00,2400,-0.004562500000000113,52.75,1579,-0.384578847371768,-0.7543497172220871,821,0.7263093788063595,1.3963441015288247
08:00,10:15,2400,-0.427586805555549,51.33333333333333,1579,-0.7326050242769714,-1.2140071240681582,821,0.1590438489647015,0.2813387807632184
08:00,10:30,2400,-0.41556249999999845,51.416666666666664,1579,-0.6803989867004551,-1.1384046690362117,821,0.09378806333742032,0.15853602664238609
08:00,10:45,2400,-0.4789687500000033,51.5,1579,-0.5694426852438375,-0.9149015837904821,821,-0.30496345919608886,-0.4961853389989491
08:00,11:00,2400,-0.3371597222222237,51.16666666666667,1579,-0.5134314967278901,-0.7752761084986516,821,0.001857490864801421,0.002840538828264779
08:00,11:15,2400,-0.8131805555555561,51.16666666666667,1579,-1.0569875448596209,-1.4812355743747148,821,-0.3442752740560218,-0.4869754678098313
08:00,11:30,2401,-0.7689365542135116,51.14535610162433,1580,-1.064456751054848,-1.3863373183729877,821,-0.20021315468938092,-0.29389026295319015
08:00,11:45,2400,-0.8517152777777746,51.29166666666667,1579,-1.3662391809161971,-1.4249449812771544,821,0.13785018270403948,0.20163291944751072
08:30,08:45,2401,0.0978029987505053,49.02124114952103,1580,0.08715189873416251,0.5895448228597144,821,0.11830085261874104,0.7778685901631069
08:30,09:00,2401,-0.346147438567271,47.02207413577676,1580,-0.49376582278481923,-2.282730487399902,821,-0.0620584652862403,-0.3056832356046926
08:30,09:15,2400,-0.27570486111112347,49.625,1579,-0.326118851593843,-1.0264109724010873,821,-0.17874543239953503,-0.6054435393274936
08:30,09:30,2400,-0.38215972222224004,49.333333333333336,1579,-0.43201921047077935,-1.256733743876531,821,-0.28626674786847217,-0.8026480654791701
08:30,09:45,2400,-0.07805208333334486,50.29166666666667,1579,-0.16540531982268175,-0.4267920065606287,821,0.08995127892812024,0.22380268496975722
08:30,10:00,2400,-0.48822222222223616,50.74999999999999,1579,-0.44826366898882974,-1.0291428755205756,821,-0.5650730816078012,-1.2342114865719618
08:30,10:15,2400,-0.9112465277777853,49.75,1579,-0.7962898458940333,-1.5943935771832527,821,-1.1323386114494591,-2.2652604024161924
08:30,10:30,2400,-0.8992222222222345,48.16666666666667,1579,-0.744083808317517,-1.4288783894890191,821,-1.1975943970767406,-2.2269007923446917
08:30,10:45,2400,-0.9626284722222394,48.45833333333333,1579,-0.6331275068608992,-1.1337630337746523,821,-1.59634591961025,-2.7983515569028072
08:30,11:00,2400,-0.8208194444444596,49.0,1579,-0.5771163183449524,-0.9717599997498615,821,-1.2895249695493591,-2.0925949874930656
08:30,11:15,2400,-1.296840277777792,49.333333333333336,1579,-1.1206723664766827,-1.7814772680224191,821,-1.6356577344701824,-2.4159087967675146
08:30,11:30,2401,-1.2554352353186204,49.22948771345273,1580,-1.1327215189873416,-1.6794464240901839,821,-1.4915956151035419,-2.300963253350729
08:30,11:45,2400,-1.3353750000000109,49.75,1579,-1.429924002533259,-1.7087694258663362,821,-1.1535322777101216,-1.7596289540699332
